ranking_type,ranking_type_name,datetime,symbol,exchange_id,instrument_id,broker,volume,volume_change,volume_ranking,long_oi,long_change,long_ranking,short_oi,short_change,short_ranking
LONG,多头持仓排名,20251216,SHFE.rb2607,SHFE,rb2607,C创元期货,875.0,-574.0,10.0,5620.0,343.0,6.0,5644.0,358.0,6.0
LONG,多头持仓排名,20251217,SHFE.rb2607,SHFE,rb2607,C创元期货,790.0,-85.0,9.0,6000.0,380.0,6.0,6028.0,384.0,6.0
LONG,多头持仓排名,20251218,SHFE.rb2607,SHFE,rb2607,C创元期货,1103.0,313.0,12.0,6543.0,543.0,6.0,6564.0,536.0,6.0
LONG,多头持仓排名,20251219,SHFE.rb2607,SHFE,rb2607,C创元期货,907.0,-196.0,12.0,6969.0,426.0,6.0,7001.0,437.0,6.0
LONG,多头持仓排名,20251222,SHFE.rb2607,SHFE,rb2607,C创元期货,876.0,-31.0,11.0,7404.0,435.0,6.0,7436.0,435.0,6.0
LONG,多头持仓排名,20251223,SHFE.rb2607,SHFE,rb2607,C创元期货,639.0,-237.0,10.0,7722.0,318.0,5.0,7755.0,319.0,6.0
LONG,多头持仓排名,20251224,SHFE.rb2607,SHFE,rb2607,C创元期货,443.0,-196.0,16.0,7942.0,220.0,5.0,7970.0,215.0,6.0
LONG,多头持仓排名,20251225,SHFE.rb2607,SHFE,rb2607,C创元期货,357.0,-86.0,16.0,8122.0,180.0,5.0,8137.0,167.0,6.0
LONG,多头持仓排名,20251226,SHFE.rb2607,SHFE,rb2607,C创元期货,883.0,526.0,13.0,8545.0,423.0,5.0,8559.0,422.0,5.0
LONG,多头持仓排名,20251229,SHFE.rb2607,SHFE,rb2607,C创元期货,900.0,17.0,10.0,8983.0,438.0,6.0,8981.0,422.0,5.0
LONG,多头持仓排名,20251230,SHFE.rb2607,SHFE,rb2607,C创元期货,522.0,-378.0,10.0,9229.0,246.0,6.0,9227.0,246.0,6.0
LONG,多头持仓排名,20251231,SHFE.rb2607,SHFE,rb2607,C创元期货,408.0,-114.0,11.0,9409.0,180.0,6.0,9405.0,178.0,6.0
LONG,多头持仓排名,20260105,SHFE.rb2607,SHFE,rb2607,C创元期货,451.0,43.0,14.0,9599.0,190.0,6.0,9586.0,181.0,6.0
LONG,多头持仓排名,20260106,SHFE.rb2607,SHFE,rb2607,C创元期货,669.0,218.0,11.0,9863.0,264.0,6.0,9859.0,273.0,6.0
LONG,多头持仓排名,20260107,SHFE.rb2607,SHFE,rb2607,C创元期货,1260.0,591.0,12.0,10503.0,640.0,5.0,10391.0,532.0,5.0
LONG,多头持仓排名,20260108,SHFE.rb2607,SHFE,rb2607,C创元期货,1261.0,1.0,11.0,10975.0,472.0,4.0,10924.0,533.0,4.0
LONG,多头持仓排名,20260109,SHFE.rb2607,SHFE,rb2607,C创元期货,1431.0,170.0,14.0,11635.0,660.0,5.0,11593.0,669.0,5.0
LONG,多头持仓排名,20260112,SHFE.rb2607,SHFE,rb2607,C创元期货,2431.0,1000.0,11.0,12726.0,1091.0,5.0,12711.0,1118.0,5.0
LONG,多头持仓排名,20260113,SHFE.rb2607,SHFE,rb2607,C创元期货,2177.0,-254.0,9.0,13727.0,1001.0,4.0,13737.0,1026.0,4.0
LONG,多头持仓排名,20260114,SHFE.rb2607,SHFE,rb2607,C创元期货,1704.0,-473.0,13.0,14098.0,371.0,4.0,14104.0,367.0,4.0
LONG,多头持仓排名,20260115,SHFE.rb2607,SHFE,rb2607,C创元期货,1512.0,-192.0,13.0,14086.0,-12.0,5.0,14106.0,2.0,5.0
LONG,多头持仓排名,20260116,SHFE.rb2607,SHFE,rb2607,C创元期货,2749.0,1237.0,9.0,14224.0,138.0,5.0,14129.0,23.0,6.0
LONG,多头持仓排名,20260119,SHFE.rb2607,SHFE,rb2607,C创元期货,2089.0,-660.0,11.0,14114.0,-110.0,6.0,14166.0,37.0,8.0
LONG,多头持仓排名,20260120,SHFE.rb2607,SHFE,rb2607,C创元期货,2091.0,2.0,10.0,14088.0,-26.0,8.0,14149.0,-17.0,8.0
LONG,多头持仓排名,20260121,SHFE.rb2607,SHFE,rb2607,C创元期货,1769.0,-322.0,9.0,14686.0,598.0,8.0,14736.0,587.0,8.0
LONG,多头持仓排名,20260122,SHFE.rb2607,SHFE,rb2607,C创元期货,1750.0,-19.0,11.0,15521.0,835.0,7.0,15547.0,811.0,9.0
LONG,多头持仓排名,20260123,SHFE.rb2607,SHFE,rb2607,C创元期货,1760.0,10.0,12.0,16383.0,862.0,6.0,16409.0,862.0,8.0
LONG,多头持仓排名,20260126,SHFE.rb2607,SHFE,rb2607,C创元期货,2683.0,923.0,13.0,17682.0,1299.0,6.0,17673.0,1264.0,8.0
LONG,多头持仓排名,20260127,SHFE.rb2607,SHFE,rb2607,C创元期货,2397.0,-286.0,13.0,18810.0,1128.0,5.0,18792.0,1119.0,6.0
LONG,多头持仓排名,20260128,SHFE.rb2607,SHFE,rb2607,C创元期货,2214.0,-183.0,12.0,19884.0,1074.0,5.0,19860.0,1068.0,6.0
LONG,多头持仓排名,20260129,SHFE.rb2607,SHFE,rb2607,C创元期货,2731.0,517.0,13.0,21212.0,1328.0,5.0,21201.0,1341.0,6.0
LONG,多头持仓排名,20260130,SHFE.rb2607,SHFE,rb2607,C创元期货,2472.0,-259.0,15.0,22373.0,1161.0,4.0,22324.0,1123.0,4.0
LONG,多头持仓排名,20260202,SHFE.rb2607,SHFE,rb2607,C创元期货,2916.0,444.0,12.0,23685.0,1312.0,2.0,23750.0,1426.0,3.0
SHORT,空头持仓排名,20251212,SHFE.rb2607,SHFE,rb2607,C创元期货,1019.0,-171.0,10.0,4561.0,499.0,8.0,4563.0,496.0,8.0
SHORT,空头持仓排名,20251215,SHFE.rb2607,SHFE,rb2607,C创元期货,1449.0,430.0,10.0,5277.0,716.0,6.0,5286.0,723.0,7.0
SHORT,空头持仓排名,20251216,SHFE.rb2607,SHFE,rb2607,C创元期货,875.0,-574.0,10.0,5620.0,343.0,6.0,5644.0,358.0,6.0
SHORT,空头持仓排名,20251217,SHFE.rb2607,SHFE,rb2607,C创元期货,790.0,-85.0,9.0,6000.0,380.0,6.0,6028.0,384.0,6.0
SHORT,空头持仓排名,20251218,SHFE.rb2607,SHFE,rb2607,C创元期货,1103.0,313.0,12.0,6543.0,543.0,6.0,6564.0,536.0,6.0
SHORT,空头持仓排名,20251219,SHFE.rb2607,SHFE,rb2607,C创元期货,907.0,-196.0,12.0,6969.0,426.0,6.0,7001.0,437.0,6.0
SHORT,空头持仓排名,20251222,SHFE.rb2607,SHFE,rb2607,C创元期货,876.0,-31.0,11.0,7404.0,435.0,6.0,7436.0,435.0,6.0
SHORT,空头持仓排名,20251223,SHFE.rb2607,SHFE,rb2607,C创元期货,639.0,-237.0,10.0,7722.0,318.0,5.0,7755.0,319.0,6.0
SHORT,空头持仓排名,20251224,SHFE.rb2607,SHFE,rb2607,C创元期货,443.0,-196.0,16.0,7942.0,220.0,5.0,7970.0,215.0,6.0
SHORT,空头持仓排名,20251225,SHFE.rb2607,SHFE,rb2607,C创元期货,357.0,-86.0,16.0,8122.0,180.0,5.0,8137.0,167.0,6.0
SHORT,空头持仓排名,20251226,SHFE.rb2607,SHFE,rb2607,C创元期货,883.0,526.0,13.0,8545.0,423.0,5.0,8559.0,422.0,5.0
SHORT,空头持仓排名,20251229,SHFE.rb2607,SHFE,rb2607,C创元期货,900.0,17.0,10.0,8983.0,438.0,6.0,8981.0,422.0,5.0
SHORT,空头持仓排名,20251230,SHFE.rb2607,SHFE,rb2607,C创元期货,522.0,-378.0,10.0,9229.0,246.0,6.0,9227.0,246.0,6.0
SHORT,空头持仓排名,20251231,SHFE.rb2607,SHFE,rb2607,C创元期货,408.0,-114.0,11.0,9409.0,180.0,6.0,9405.0,178.0,6.0
SHORT,空头持仓排名,20260105,SHFE.rb2607,SHFE,rb2607,C创元期货,451.0,43.0,14.0,9599.0,190.0,6.0,9586.0,181.0,6.0
SHORT,空头持仓排名,20260106,SHFE.rb2607,SHFE,rb2607,C创元期货,669.0,218.0,11.0,9863.0,264.0,6.0,9859.0,273.0,6.0
SHORT,空头持仓排名,20260107,SHFE.rb2607,SHFE,rb2607,C创元期货,1260.0,591.0,12.0,10503.0,640.0,5.0,10391.0,532.0,5.0
SHORT,空头持仓排名,20260108,SHFE.rb2607,SHFE,rb2607,C创元期货,1261.0,1.0,11.0,10975.0,472.0,4.0,10924.0,533.0,4.0
SHORT,空头持仓排名,20260109,SHFE.rb2607,SHFE,rb2607,C创元期货,1431.0,170.0,14.0,11635.0,660.0,5.0,11593.0,669.0,5.0
SHORT,空头持仓排名,20260112,SHFE.rb2607,SHFE,rb2607,C创元期货,2431.0,1000.0,11.0,12726.0,1091.0,5.0,12711.0,1118.0,5.0
SHORT,空头持仓排名,20260113,SHFE.rb2607,SHFE,rb2607,C创元期货,2177.0,-254.0,9.0,13727.0,1001.0,4.0,13737.0,1026.0,4.0
SHORT,空头持仓排名,20260114,SHFE.rb2607,SHFE,rb2607,C创元期货,1704.0,-473.0,13.0,14098.0,371.0,4.0,14104.0,367.0,4.0
SHORT,空头持仓排名,20260115,SHFE.rb2607,SHFE,rb2607,C创元期货,1512.0,-192.0,13.0,14086.0,-12.0,5.0,14106.0,2.0,5.0
SHORT,空头持仓排名,20260116,SHFE.rb2607,SHFE,rb2607,C创元期货,2749.0,1237.0,9.0,14224.0,138.0,5.0,14129.0,23.0,6.0
SHORT,空头持仓排名,20260119,SHFE.rb2607,SHFE,rb2607,C创元期货,2089.0,-660.0,11.0,14114.0,-110.0,6.0,14166.0,37.0,8.0
SHORT,空头持仓排名,20260120,SHFE.rb2607,SHFE,rb2607,C创元期货,2091.0,2.0,10.0,14088.0,-26.0,8.0,14149.0,-17.0,8.0
SHORT,空头持仓排名,20260121,SHFE.rb2607,SHFE,rb2607,C创元期货,1769.0,-322.0,9.0,14686.0,598.0,8.0,14736.0,587.0,8.0
SHORT,空头持仓排名,20260122,SHFE.rb2607,SHFE,rb2607,C创元期货,1750.0,-19.0,11.0,15521.0,835.0,7.0,15547.0,811.0,9.0
SHORT,空头持仓排名,20260123,SHFE.rb2607,SHFE,rb2607,C创元期货,1760.0,10.0,12.0,16383.0,862.0,6.0,16409.0,862.0,8.0
SHORT,空头持仓排名,20260126,SHFE.rb2607,SHFE,rb2607,C创元期货,2683.0,923.0,13.0,17682.0,1299.0,6.0,17673.0,1264.0,8.0
SHORT,空头持仓排名,20260127,SHFE.rb2607,SHFE,rb2607,C创元期货,2397.0,-286.0,13.0,18810.0,1128.0,5.0,18792.0,1119.0,6.0
SHORT,空头持仓排名,20260128,SHFE.rb2607,SHFE,rb2607,C创元期货,2214.0,-183.0,12.0,19884.0,1074.0,5.0,19860.0,1068.0,6.0
SHORT,空头持仓排名,20260129,SHFE.rb2607,SHFE,rb2607,C创元期货,2731.0,517.0,13.0,21212.0,1328.0,5.0,21201.0,1341.0,6.0
SHORT,空头持仓排名,20260130,SHFE.rb2607,SHFE,rb2607,C创元期货,2472.0,-259.0,15.0,22373.0,1161.0,4.0,22324.0,1123.0,4.0
SHORT,空头持仓排名,20260202,SHFE.rb2607,SHFE,rb2607,C创元期货,2916.0,444.0,12.0,23685.0,1312.0,2.0,23750.0,1426.0,3.0
